EVENT_ID,EVENT_TIMESTAMP,ENTITY_TYPE,ENTITY_ID,EVENT_TYPE,DESCRIPTION
EVT-0000829,2026-05-29 00:00:00,PURCHASE_ORDER,PO-000829,PO_CREATED,Purchase order PO-000829 created in ERP
EVT-0000830,2026-08-16 00:00:00,PURCHASE_ORDER,PO-000830,PO_CREATED,Purchase order PO-000830 created in ERP
EVT-0000831,2026-08-14 00:00:00,PURCHASE_ORDER,PO-000831,PO_CREATED,Purchase order PO-000831 created in ERP
EVT-0000832,2026-06-20 00:00:00,PURCHASE_ORDER,PO-000832,PO_CREATED,Purchase order PO-000832 created in ERP
EVT-0000833,2026-02-09 00:00:00,PURCHASE_ORDER,PO-000833,PO_CREATED,Purchase order PO-000833 created in ERP
EVT-0000834,2026-03-03 00:00:00,PURCHASE_ORDER,PO-000834,PO_CREATED,Purchase order PO-000834 created in ERP
EVT-0000835,2026-01-18 00:00:00,PURCHASE_ORDER,PO-000835,PO_CREATED,Purchase order PO-000835 created in ERP
EVT-0000836,2026-01-08 00:00:00,PURCHASE_ORDER,PO-000836,PO_CREATED,Purchase order PO-000836 created in ERP
EVT-0000837,2026-07-11 00:00:00,PURCHASE_ORDER,PO-000837,PO_CREATED,Purchase order PO-000837 created in ERP
EVT-0000838,2026-01-25 00:00:00,PURCHASE_ORDER,PO-000838,PO_CREATED,Purchase order PO-000838 created in ERP
EVT-0000839,2026-06-28 00:00:00,PURCHASE_ORDER,PO-000839,PO_CREATED,Purchase order PO-000839 created in ERP
EVT-0000840,2026-02-20 00:00:00,PURCHASE_ORDER,PO-000840,PO_CREATED,Purchase order PO-000840 created in ERP
EVT-0000841,2026-03-29 00:00:00,PURCHASE_ORDER,PO-000841,PO_CREATED,Purchase order PO-000841 created in ERP
EVT-0000842,2026-01-06 00:00:00,PURCHASE_ORDER,PO-000842,PO_CREATED,Purchase order PO-000842 created in ERP
EVT-0000843,2026-01-18 00:00:00,PURCHASE_ORDER,PO-000843,PO_CREATED,Purchase order PO-000843 created in ERP
EVT-0000844,2026-05-03 00:00:00,PURCHASE_ORDER,PO-000844,PO_CREATED,Purchase order PO-000844 created in ERP
EVT-0000845,2026-08-09 00:00:00,PURCHASE_ORDER,PO-000845,PO_CREATED,Purchase order PO-000845 created in ERP
EVT-0000846,2026-02-07 00:00:00,PURCHASE_ORDER,PO-000846,PO_CREATED,Purchase order PO-000846 created in ERP
EVT-0000847,2026-04-15 00:00:00,PURCHASE_ORDER,PO-000847,PO_CREATED,Purchase order PO-000847 created in ERP
EVT-0000848,2026-06-05 00:00:00,PURCHASE_ORDER,PO-000848,PO_CREATED,Purchase order PO-000848 created in ERP
EVT-0000849,2026-04-17 00:00:00,PURCHASE_ORDER,PO-000849,PO_CREATED,Purchase order PO-000849 created in ERP
EVT-0000850,2026-08-24 00:00:00,PURCHASE_ORDER,PO-000850,PO_CREATED,Purchase order PO-000850 created in ERP
EVT-0000851,2026-08-21 00:00:00,PURCHASE_ORDER,PO-000851,PO_CREATED,Purchase order PO-000851 created in ERP
EVT-0000852,2026-02-22 00:00:00,PURCHASE_ORDER,PO-000852,PO_CREATED,Purchase order PO-000852 created in ERP
EVT-0000853,2026-04-06 00:00:00,PURCHASE_ORDER,PO-000853,PO_CREATED,Purchase order PO-000853 created in ERP
EVT-0000854,2026-08-26 00:00:00,PURCHASE_ORDER,PO-000854,PO_CREATED,Purchase order PO-000854 created in ERP
EVT-0000855,2026-02-02 00:00:00,PURCHASE_ORDER,PO-000855,PO_CREATED,Purchase order PO-000855 created in ERP
EVT-0000856,2026-06-08 00:00:00,PURCHASE_ORDER,PO-000856,PO_CREATED,Purchase order PO-000856 created in ERP
EVT-0000857,2026-07-27 00:00:00,PURCHASE_ORDER,PO-000857,PO_CREATED,Purchase order PO-000857 created in ERP
EVT-0000858,2026-06-21 00:00:00,PURCHASE_ORDER,PO-000858,PO_CREATED,Purchase order PO-000858 created in ERP
EVT-0000859,2026-05-08 00:00:00,PURCHASE_ORDER,PO-000859,PO_CREATED,Purchase order PO-000859 created in ERP
EVT-0000860,2026-01-07 00:00:00,PURCHASE_ORDER,PO-000860,PO_CREATED,Purchase order PO-000860 created in ERP
EVT-0000861,2026-01-06 00:00:00,PURCHASE_ORDER,PO-000861,PO_CREATED,Purchase order PO-000861 created in ERP
EVT-0000862,2026-01-24 00:00:00,PURCHASE_ORDER,PO-000862,PO_CREATED,Purchase order PO-000862 created in ERP
EVT-0000863,2026-04-26 00:00:00,PURCHASE_ORDER,PO-000863,PO_CREATED,Purchase order PO-000863 created in ERP
EVT-0000864,2026-01-18 00:00:00,PURCHASE_ORDER,PO-000864,PO_CREATED,Purchase order PO-000864 created in ERP
EVT-0000865,2026-03-25 00:00:00,PURCHASE_ORDER,PO-000865,PO_CREATED,Purchase order PO-000865 created in ERP
EVT-0000866,2026-02-09 00:00:00,PURCHASE_ORDER,PO-000866,PO_CREATED,Purchase order PO-000866 created in ERP
EVT-0000867,2026-05-16 00:00:00,PURCHASE_ORDER,PO-000867,PO_CREATED,Purchase order PO-000867 created in ERP
EVT-0000868,2026-04-08 00:00:00,PURCHASE_ORDER,PO-000868,PO_CREATED,Purchase order PO-000868 created in ERP
EVT-0000869,2026-04-26 00:00:00,PURCHASE_ORDER,PO-000869,PO_CREATED,Purchase order PO-000869 created in ERP
EVT-0000870,2026-03-04 00:00:00,PURCHASE_ORDER,PO-000870,PO_CREATED,Purchase order PO-000870 created in ERP
EVT-0000871,2026-02-19 00:00:00,PURCHASE_ORDER,PO-000871,PO_CREATED,Purchase order PO-000871 created in ERP
EVT-0000872,2026-01-07 00:00:00,PURCHASE_ORDER,PO-000872,PO_CREATED,Purchase order PO-000872 created in ERP
EVT-0000873,2026-04-23 00:00:00,PURCHASE_ORDER,PO-000873,PO_CREATED,Purchase order PO-000873 created in ERP
EVT-0000874,2026-02-04 00:00:00,PURCHASE_ORDER,PO-000874,PO_CREATED,Purchase order PO-000874 created in ERP
EVT-0000875,2026-06-07 00:00:00,PURCHASE_ORDER,PO-000875,PO_CREATED,Purchase order PO-000875 created in ERP
EVT-0000876,2026-07-25 00:00:00,PURCHASE_ORDER,PO-000876,PO_CREATED,Purchase order PO-000876 created in ERP
EVT-0000877,2026-04-18 00:00:00,PURCHASE_ORDER,PO-000877,PO_CREATED,Purchase order PO-000877 created in ERP
EVT-0000878,2026-08-26 00:00:00,PURCHASE_ORDER,PO-000878,PO_CREATED,Purchase order PO-000878 created in ERP
EVT-0000879,2026-03-28 00:00:00,PURCHASE_ORDER,PO-000879,PO_CREATED,Purchase order PO-000879 created in ERP
EVT-0000880,2026-01-11 00:00:00,PURCHASE_ORDER,PO-000880,PO_CREATED,Purchase order PO-000880 created in ERP
EVT-0000881,2026-08-01 00:00:00,PURCHASE_ORDER,PO-000881,PO_CREATED,Purchase order PO-000881 created in ERP
EVT-0000882,2026-06-05 00:00:00,PURCHASE_ORDER,PO-000882,PO_CREATED,Purchase order PO-000882 created in ERP
EVT-0000883,2026-04-02 00:00:00,PURCHASE_ORDER,PO-000883,PO_CREATED,Purchase order PO-000883 created in ERP
EVT-0000884,2026-02-07 00:00:00,PURCHASE_ORDER,PO-000884,PO_CREATED,Purchase order PO-000884 created in ERP
EVT-0000885,2026-08-28 00:00:00,PURCHASE_ORDER,PO-000885,PO_CREATED,Purchase order PO-000885 created in ERP
EVT-0000886,2026-01-09 00:00:00,PURCHASE_ORDER,PO-000886,PO_CREATED,Purchase order PO-000886 created in ERP
EVT-0000887,2026-02-07 00:00:00,PURCHASE_ORDER,PO-000887,PO_CREATED,Purchase order PO-000887 created in ERP
EVT-0000888,2026-07-24 00:00:00,PURCHASE_ORDER,PO-000888,PO_CREATED,Purchase order PO-000888 created in ERP
EVT-0000889,2026-06-24 00:00:00,PURCHASE_ORDER,PO-000889,PO_CREATED,Purchase order PO-000889 created in ERP
EVT-0000890,2026-01-05 00:00:00,PURCHASE_ORDER,PO-000890,PO_CREATED,Purchase order PO-000890 created in ERP
EVT-0000891,2026-02-26 00:00:00,PURCHASE_ORDER,PO-000891,PO_CREATED,Purchase order PO-000891 created in ERP
EVT-0000892,2026-05-08 00:00:00,PURCHASE_ORDER,PO-000892,PO_CREATED,Purchase order PO-000892 created in ERP
EVT-0000893,2026-08-27 00:00:00,PURCHASE_ORDER,PO-000893,PO_CREATED,Purchase order PO-000893 created in ERP
EVT-0000894,2026-03-21 00:00:00,PURCHASE_ORDER,PO-000894,PO_CREATED,Purchase order PO-000894 created in ERP
EVT-0000895,2026-02-15 00:00:00,PURCHASE_ORDER,PO-000895,PO_CREATED,Purchase order PO-000895 created in ERP
EVT-0000896,2026-08-22 00:00:00,PURCHASE_ORDER,PO-000896,PO_CREATED,Purchase order PO-000896 created in ERP
EVT-0000897,2026-05-03 00:00:00,PURCHASE_ORDER,PO-000897,PO_CREATED,Purchase order PO-000897 created in ERP
EVT-0000898,2026-02-24 00:00:00,PURCHASE_ORDER,PO-000898,PO_CREATED,Purchase order PO-000898 created in ERP
EVT-0000899,2026-02-20 00:00:00,PURCHASE_ORDER,PO-000899,PO_CREATED,Purchase order PO-000899 created in ERP
EVT-0000900,2026-01-31 00:00:00,PURCHASE_ORDER,PO-000900,PO_CREATED,Purchase order PO-000900 created in ERP
EVT-0000901,2026-01-20 00:00:00,PURCHASE_ORDER,PO-000901,PO_CREATED,Purchase order PO-000901 created in ERP
EVT-0000902,2026-03-25 00:00:00,PURCHASE_ORDER,PO-000902,PO_CREATED,Purchase order PO-000902 created in ERP
EVT-0000903,2026-05-30 00:00:00,PURCHASE_ORDER,PO-000903,PO_CREATED,Purchase order PO-000903 created in ERP
EVT-0000904,2026-08-21 00:00:00,PURCHASE_ORDER,PO-000904,PO_CREATED,Purchase order PO-000904 created in ERP
EVT-0000905,2026-03-10 00:00:00,PURCHASE_ORDER,PO-000905,PO_CREATED,Purchase order PO-000905 created in ERP
EVT-0000906,2026-04-14 00:00:00,PURCHASE_ORDER,PO-000906,PO_CREATED,Purchase order PO-000906 created in ERP
EVT-0000907,2026-02-13 00:00:00,PURCHASE_ORDER,PO-000907,PO_CREATED,Purchase order PO-000907 created in ERP
EVT-0000908,2026-06-06 00:00:00,PURCHASE_ORDER,PO-000908,PO_CREATED,Purchase order PO-000908 created in ERP
EVT-0000909,2026-01-30 00:00:00,PURCHASE_ORDER,PO-000909,PO_CREATED,Purchase order PO-000909 created in ERP
EVT-0000910,2026-06-16 00:00:00,PURCHASE_ORDER,PO-000910,PO_CREATED,Purchase order PO-000910 created in ERP
EVT-0000911,2026-07-05 00:00:00,PURCHASE_ORDER,PO-000911,PO_CREATED,Purchase order PO-000911 created in ERP
EVT-0000912,2026-05-06 00:00:00,PURCHASE_ORDER,PO-000912,PO_CREATED,Purchase order PO-000912 created in ERP
EVT-0000913,2026-05-02 00:00:00,PURCHASE_ORDER,PO-000913,PO_CREATED,Purchase order PO-000913 created in ERP
EVT-0000914,2026-01-29 00:00:00,PURCHASE_ORDER,PO-000914,PO_CREATED,Purchase order PO-000914 created in ERP
EVT-0000915,2026-06-10 00:00:00,PURCHASE_ORDER,PO-000915,PO_CREATED,Purchase order PO-000915 created in ERP
EVT-0000916,2026-07-04 00:00:00,PURCHASE_ORDER,PO-000916,PO_CREATED,Purchase order PO-000916 created in ERP
EVT-0000917,2026-04-02 00:00:00,PURCHASE_ORDER,PO-000917,PO_CREATED,Purchase order PO-000917 created in ERP
EVT-0000918,2026-01-27 00:00:00,PURCHASE_ORDER,PO-000918,PO_CREATED,Purchase order PO-000918 created in ERP
EVT-0000919,2026-06-14 00:00:00,PURCHASE_ORDER,PO-000919,PO_CREATED,Purchase order PO-000919 created in ERP
EVT-0000920,2026-06-26 00:00:00,PURCHASE_ORDER,PO-000920,PO_CREATED,Purchase order PO-000920 created in ERP
EVT-0000921,2026-08-25 00:00:00,PURCHASE_ORDER,PO-000921,PO_CREATED,Purchase order PO-000921 created in ERP
EVT-0000922,2026-01-16 00:00:00,PURCHASE_ORDER,PO-000922,PO_CREATED,Purchase order PO-000922 created in ERP
EVT-0000923,2026-05-02 00:00:00,PURCHASE_ORDER,PO-000923,PO_CREATED,Purchase order PO-000923 created in ERP
EVT-0000924,2026-08-15 00:00:00,PURCHASE_ORDER,PO-000924,PO_CREATED,Purchase order PO-000924 created in ERP
EVT-0000925,2026-05-24 00:00:00,PURCHASE_ORDER,PO-000925,PO_CREATED,Purchase order PO-000925 created in ERP
EVT-0000926,2026-05-11 00:00:00,PURCHASE_ORDER,PO-000926,PO_CREATED,Purchase order PO-000926 created in ERP
EVT-0000927,2026-01-12 00:00:00,PURCHASE_ORDER,PO-000927,PO_CREATED,Purchase order PO-000927 created in ERP
EVT-0000928,2026-04-28 00:00:00,PURCHASE_ORDER,PO-000928,PO_CREATED,Purchase order PO-000928 created in ERP
EVT-0000929,2026-01-15 00:00:00,PURCHASE_ORDER,PO-000929,PO_CREATED,Purchase order PO-000929 created in ERP
EVT-0000930,2026-06-03 00:00:00,PURCHASE_ORDER,PO-000930,PO_CREATED,Purchase order PO-000930 created in ERP
EVT-0000931,2026-01-01 00:00:00,PURCHASE_ORDER,PO-000931,PO_CREATED,Purchase order PO-000931 created in ERP
EVT-0000932,2026-07-30 00:00:00,PURCHASE_ORDER,PO-000932,PO_CREATED,Purchase order PO-000932 created in ERP
EVT-0000933,2026-04-16 00:00:00,PURCHASE_ORDER,PO-000933,PO_CREATED,Purchase order PO-000933 created in ERP
EVT-0000934,2026-08-08 00:00:00,PURCHASE_ORDER,PO-000934,PO_CREATED,Purchase order PO-000934 created in ERP
EVT-0000935,2026-04-15 00:00:00,PURCHASE_ORDER,PO-000935,PO_CREATED,Purchase order PO-000935 created in ERP
EVT-0000936,2026-08-12 00:00:00,PURCHASE_ORDER,PO-000936,PO_CREATED,Purchase order PO-000936 created in ERP
EVT-0000937,2026-08-10 00:00:00,PURCHASE_ORDER,PO-000937,PO_CREATED,Purchase order PO-000937 created in ERP
EVT-0000938,2026-05-12 00:00:00,PURCHASE_ORDER,PO-000938,PO_CREATED,Purchase order PO-000938 created in ERP
EVT-0000939,2026-08-01 00:00:00,PURCHASE_ORDER,PO-000939,PO_CREATED,Purchase order PO-000939 created in ERP
EVT-0000940,2026-02-23 00:00:00,PURCHASE_ORDER,PO-000940,PO_CREATED,Purchase order PO-000940 created in ERP
EVT-0000941,2026-05-15 00:00:00,PURCHASE_ORDER,PO-000941,PO_CREATED,Purchase order PO-000941 created in ERP
EVT-0000942,2026-05-07 00:00:00,PURCHASE_ORDER,PO-000942,PO_CREATED,Purchase order PO-000942 created in ERP
EVT-0000943,2026-01-03 00:00:00,PURCHASE_ORDER,PO-000943,PO_CREATED,Purchase order PO-000943 created in ERP
EVT-0000944,2026-08-03 00:00:00,PURCHASE_ORDER,PO-000944,PO_CREATED,Purchase order PO-000944 created in ERP
EVT-0000945,2026-08-14 00:00:00,PURCHASE_ORDER,PO-000945,PO_CREATED,Purchase order PO-000945 created in ERP
EVT-0000946,2026-05-31 00:00:00,PURCHASE_ORDER,PO-000946,PO_CREATED,Purchase order PO-000946 created in ERP
EVT-0000947,2026-03-28 00:00:00,PURCHASE_ORDER,PO-000947,PO_CREATED,Purchase order PO-000947 created in ERP
EVT-0000948,2026-05-13 00:00:00,PURCHASE_ORDER,PO-000948,PO_CREATED,Purchase order PO-000948 created in ERP
EVT-0000949,2026-07-29 00:00:00,PURCHASE_ORDER,PO-000949,PO_CREATED,Purchase order PO-000949 created in ERP
EVT-0000950,2026-04-19 00:00:00,PURCHASE_ORDER,PO-000950,PO_CREATED,Purchase order PO-000950 created in ERP
EVT-0000951,2026-07-19 00:00:00,PURCHASE_ORDER,PO-000951,PO_CREATED,Purchase order PO-000951 created in ERP
EVT-0000952,2026-04-26 00:00:00,PURCHASE_ORDER,PO-000952,PO_CREATED,Purchase order PO-000952 created in ERP
EVT-0000953,2026-03-15 00:00:00,PURCHASE_ORDER,PO-000953,PO_CREATED,Purchase order PO-000953 created in ERP
EVT-0000954,2026-03-26 00:00:00,PURCHASE_ORDER,PO-000954,PO_CREATED,Purchase order PO-000954 created in ERP
EVT-0000955,2026-01-28 00:00:00,PURCHASE_ORDER,PO-000955,PO_CREATED,Purchase order PO-000955 created in ERP
EVT-0000956,2026-06-14 00:00:00,PURCHASE_ORDER,PO-000956,PO_CREATED,Purchase order PO-000956 created in ERP
EVT-0000957,2026-02-06 00:00:00,PURCHASE_ORDER,PO-000957,PO_CREATED,Purchase order PO-000957 created in ERP
EVT-0000958,2026-08-25 00:00:00,PURCHASE_ORDER,PO-000958,PO_CREATED,Purchase order PO-000958 created in ERP
EVT-0000959,2026-08-02 00:00:00,PURCHASE_ORDER,PO-000959,PO_CREATED,Purchase order PO-000959 created in ERP
EVT-0000960,2026-05-09 00:00:00,PURCHASE_ORDER,PO-000960,PO_CREATED,Purchase order PO-000960 created in ERP
EVT-0000961,2026-08-08 00:00:00,PURCHASE_ORDER,PO-000961,PO_CREATED,Purchase order PO-000961 created in ERP
EVT-0000962,2026-07-02 00:00:00,PURCHASE_ORDER,PO-000962,PO_CREATED,Purchase order PO-000962 created in ERP
EVT-0000963,2026-01-18 00:00:00,PURCHASE_ORDER,PO-000963,PO_CREATED,Purchase order PO-000963 created in ERP
EVT-0000964,2026-05-20 00:00:00,PURCHASE_ORDER,PO-000964,PO_CREATED,Purchase order PO-000964 created in ERP
EVT-0000965,2026-04-08 00:00:00,PURCHASE_ORDER,PO-000965,PO_CREATED,Purchase order PO-000965 created in ERP
EVT-0000966,2026-01-20 00:00:00,PURCHASE_ORDER,PO-000966,PO_CREATED,Purchase order PO-000966 created in ERP
EVT-0000967,2026-04-26 00:00:00,PURCHASE_ORDER,PO-000967,PO_CREATED,Purchase order PO-000967 created in ERP
EVT-0000968,2026-07-09 00:00:00,PURCHASE_ORDER,PO-000968,PO_CREATED,Purchase order PO-000968 created in ERP
EVT-0000969,2026-02-13 00:00:00,PURCHASE_ORDER,PO-000969,PO_CREATED,Purchase order PO-000969 created in ERP
EVT-0000970,2026-04-14 00:00:00,PURCHASE_ORDER,PO-000970,PO_CREATED,Purchase order PO-000970 created in ERP
EVT-0000971,2026-06-23 00:00:00,PURCHASE_ORDER,PO-000971,PO_CREATED,Purchase order PO-000971 created in ERP
EVT-0000972,2026-07-07 00:00:00,PURCHASE_ORDER,PO-000972,PO_CREATED,Purchase order PO-000972 created in ERP
EVT-0000973,2026-05-23 00:00:00,PURCHASE_ORDER,PO-000973,PO_CREATED,Purchase order PO-000973 created in ERP
EVT-0000974,2026-06-19 00:00:00,PURCHASE_ORDER,PO-000974,PO_CREATED,Purchase order PO-000974 created in ERP
EVT-0000975,2026-08-25 00:00:00,PURCHASE_ORDER,PO-000975,PO_CREATED,Purchase order PO-000975 created in ERP
EVT-0000976,2026-05-10 00:00:00,PURCHASE_ORDER,PO-000976,PO_CREATED,Purchase order PO-000976 created in ERP
EVT-0000977,2026-06-24 00:00:00,PURCHASE_ORDER,PO-000977,PO_CREATED,Purchase order PO-000977 created in ERP
EVT-0000978,2026-08-19 00:00:00,PURCHASE_ORDER,PO-000978,PO_CREATED,Purchase order PO-000978 created in ERP
EVT-0000979,2026-06-24 00:00:00,PURCHASE_ORDER,PO-000979,PO_CREATED,Purchase order PO-000979 created in ERP
EVT-0000980,2026-04-14 00:00:00,PURCHASE_ORDER,PO-000980,PO_CREATED,Purchase order PO-000980 created in ERP
EVT-0000981,2026-05-13 00:00:00,PURCHASE_ORDER,PO-000981,PO_CREATED,Purchase order PO-000981 created in ERP
EVT-0000982,2026-08-22 00:00:00,PURCHASE_ORDER,PO-000982,PO_CREATED,Purchase order PO-000982 created in ERP
EVT-0000983,2026-02-23 00:00:00,PURCHASE_ORDER,PO-000983,PO_CREATED,Purchase order PO-000983 created in ERP
EVT-0000984,2026-07-24 00:00:00,PURCHASE_ORDER,PO-000984,PO_CREATED,Purchase order PO-000984 created in ERP
EVT-0000985,2026-01-10 00:00:00,PURCHASE_ORDER,PO-000985,PO_CREATED,Purchase order PO-000985 created in ERP
EVT-0000986,2026-05-23 00:00:00,PURCHASE_ORDER,PO-000986,PO_CREATED,Purchase order PO-000986 created in ERP
EVT-0000987,2026-04-04 00:00:00,PURCHASE_ORDER,PO-000987,PO_CREATED,Purchase order PO-000987 created in ERP
EVT-0000988,2026-05-31 00:00:00,PURCHASE_ORDER,PO-000988,PO_CREATED,Purchase order PO-000988 created in ERP
EVT-0000989,2026-01-02 00:00:00,PURCHASE_ORDER,PO-000989,PO_CREATED,Purchase order PO-000989 created in ERP
EVT-0000990,2026-03-14 00:00:00,PURCHASE_ORDER,PO-000990,PO_CREATED,Purchase order PO-000990 created in ERP
EVT-0000991,2026-03-15 00:00:00,PURCHASE_ORDER,PO-000991,PO_CREATED,Purchase order PO-000991 created in ERP
EVT-0000992,2026-06-09 00:00:00,PURCHASE_ORDER,PO-000992,PO_CREATED,Purchase order PO-000992 created in ERP
EVT-0000993,2026-07-03 00:00:00,PURCHASE_ORDER,PO-000993,PO_CREATED,Purchase order PO-000993 created in ERP
EVT-0000994,2026-06-20 00:00:00,PURCHASE_ORDER,PO-000994,PO_CREATED,Purchase order PO-000994 created in ERP
EVT-0000995,2026-04-08 00:00:00,PURCHASE_ORDER,PO-000995,PO_CREATED,Purchase order PO-000995 created in ERP
EVT-0000996,2026-02-14 00:00:00,PURCHASE_ORDER,PO-000996,PO_CREATED,Purchase order PO-000996 created in ERP
EVT-0000997,2026-07-09 00:00:00,PURCHASE_ORDER,PO-000997,PO_CREATED,Purchase order PO-000997 created in ERP
EVT-0000998,2026-03-02 00:00:00,PURCHASE_ORDER,PO-000998,PO_CREATED,Purchase order PO-000998 created in ERP
EVT-0000999,2026-05-27 00:00:00,PURCHASE_ORDER,PO-000999,PO_CREATED,Purchase order PO-000999 created in ERP
EVT-0001000,2026-07-04 00:00:00,PURCHASE_ORDER,PO-001000,PO_CREATED,Purchase order PO-001000 created in ERP
EVT-0001001,2026-06-05 00:00:00,PURCHASE_ORDER,PO-001001,PO_CREATED,Purchase order PO-001001 created in ERP
EVT-0001002,2026-01-29 00:00:00,PURCHASE_ORDER,PO-001002,PO_CREATED,Purchase order PO-001002 created in ERP
EVT-0001003,2026-03-12 00:00:00,PURCHASE_ORDER,PO-001003,PO_CREATED,Purchase order PO-001003 created in ERP
EVT-0001004,2026-06-05 00:00:00,PURCHASE_ORDER,PO-001004,PO_CREATED,Purchase order PO-001004 created in ERP
EVT-0001005,2026-02-03 00:00:00,PURCHASE_ORDER,PO-001005,PO_CREATED,Purchase order PO-001005 created in ERP
EVT-0001006,2026-08-25 00:00:00,PURCHASE_ORDER,PO-001006,PO_CREATED,Purchase order PO-001006 created in ERP
EVT-0001007,2026-06-19 00:00:00,PURCHASE_ORDER,PO-001007,PO_CREATED,Purchase order PO-001007 created in ERP
EVT-0001008,2026-07-22 00:00:00,PURCHASE_ORDER,PO-001008,PO_CREATED,Purchase order PO-001008 created in ERP
EVT-0001009,2026-08-04 00:00:00,PURCHASE_ORDER,PO-001009,PO_CREATED,Purchase order PO-001009 created in ERP
EVT-0001010,2026-03-12 00:00:00,PURCHASE_ORDER,PO-001010,PO_CREATED,Purchase order PO-001010 created in ERP
EVT-0001011,2026-06-07 00:00:00,PURCHASE_ORDER,PO-001011,PO_CREATED,Purchase order PO-001011 created in ERP
EVT-0001012,2026-03-08 00:00:00,PURCHASE_ORDER,PO-001012,PO_CREATED,Purchase order PO-001012 created in ERP
EVT-0001013,2026-06-07 00:00:00,PURCHASE_ORDER,PO-001013,PO_CREATED,Purchase order PO-001013 created in ERP
EVT-0001014,2026-04-29 00:00:00,PURCHASE_ORDER,PO-001014,PO_CREATED,Purchase order PO-001014 created in ERP
EVT-0001015,2026-01-07 00:00:00,PURCHASE_ORDER,PO-001015,PO_CREATED,Purchase order PO-001015 created in ERP
EVT-0001016,2026-05-13 00:00:00,PURCHASE_ORDER,PO-001016,PO_CREATED,Purchase order PO-001016 created in ERP
EVT-0001017,2026-01-13 00:00:00,PURCHASE_ORDER,PO-001017,PO_CREATED,Purchase order PO-001017 created in ERP
EVT-0001018,2026-04-25 00:00:00,PURCHASE_ORDER,PO-001018,PO_CREATED,Purchase order PO-001018 created in ERP
EVT-0001019,2026-08-16 00:00:00,PURCHASE_ORDER,PO-001019,PO_CREATED,Purchase order PO-001019 created in ERP
EVT-0001020,2026-01-05 00:00:00,PURCHASE_ORDER,PO-001020,PO_CREATED,Purchase order PO-001020 created in ERP
EVT-0001021,2026-07-30 00:00:00,PURCHASE_ORDER,PO-001021,PO_CREATED,Purchase order PO-001021 created in ERP
EVT-0001022,2026-06-06 00:00:00,PURCHASE_ORDER,PO-001022,PO_CREATED,Purchase order PO-001022 created in ERP
EVT-0001023,2026-01-27 00:00:00,PURCHASE_ORDER,PO-001023,PO_CREATED,Purchase order PO-001023 created in ERP
EVT-0001024,2026-05-27 00:00:00,PURCHASE_ORDER,PO-001024,PO_CREATED,Purchase order PO-001024 created in ERP
EVT-0001025,2026-07-26 00:00:00,PURCHASE_ORDER,PO-001025,PO_CREATED,Purchase order PO-001025 created in ERP
EVT-0001026,2026-01-15 00:00:00,PURCHASE_ORDER,PO-001026,PO_CREATED,Purchase order PO-001026 created in ERP
EVT-0001027,2026-07-28 00:00:00,PURCHASE_ORDER,PO-001027,PO_CREATED,Purchase order PO-001027 created in ERP
EVT-0001028,2026-04-18 00:00:00,PURCHASE_ORDER,PO-001028,PO_CREATED,Purchase order PO-001028 created in ERP
