INVOICE_ID,PO_ID,SUPPLIER_ID,INVOICE_DATE,CURRENCY,TOTAL_AMOUNT,STATUS
INV-001253,PO-001253,SUP-0072,2026-08-01,EUR,39241.12,RECEIVED
INV-001254,PO-001254,SUP-0027,2026-08-13,EUR,36256.44,RECEIVED
INV-001255,PO-001255,SUP-0113,2026-08-04,INR,21322.23,RECEIVED
INV-001256,PO-001256,SUP-0005,2026-06-12,USD,133142.76,RECEIVED
INV-001257,PO-001257,SUP-0038,2026-02-21,INR,93153.36,RECEIVED
INV-001258,PO-001258,SUP-0060,2026-03-28,GBP,8779.52,RECEIVED
INV-001259,PO-001259,SUP-0017,2026-07-13,INR,135715.19,RECEIVED
INV-001260,PO-001260,SUP-0105,2026-03-26,GBP,57584.43,RECEIVED
INV-001261,PO-001261,SUP-0047,2026-07-20,INR,111656.49,RECEIVED
INV-001262,PO-001262,SUP-0096,2026-08-14,EUR,69097.67,RECEIVED
INV-001263,PO-001263,SUP-0107,2026-06-25,EUR,24366.73,RECEIVED
INV-001264,PO-001264,SUP-0039,2026-02-22,GBP,35676.38,RECEIVED
INV-001265,PO-001265,SUP-0044,2026-08-29,USD,38290.28,RECEIVED
INV-001266,PO-001266,SUP-0099,2026-03-01,USD,100751.8,RECEIVED
INV-001267,PO-001267,SUP-0029,2026-07-14,USD,88220.52,RECEIVED
INV-001268,PO-001268,SUP-0045,2026-08-03,EUR,15563.1,RECEIVED
INV-001269,PO-001269,SUP-0032,2026-02-06,USD,106380.84,RECEIVED
INV-001270,PO-001270,SUP-0014,2026-05-27,INR,124296.76,RECEIVED
INV-001271,PO-001271,SUP-0039,2026-08-06,GBP,17958.08,RECEIVED
INV-001272,PO-001272,SUP-0118,2026-06-26,USD,18511.81,RECEIVED
INV-001273,PO-001273,SUP-0092,2026-05-29,INR,17236.69,RECEIVED
INV-001274,PO-001274,SUP-0015,2026-08-17,EUR,23616.99,RECEIVED
INV-001275,PO-001275,SUP-0047,2026-06-04,INR,130136.17,RECEIVED
INV-001276,PO-001276,SUP-0025,2026-03-10,USD,131512.67,RECEIVED
INV-001277,PO-001277,SUP-0034,2026-07-17,GBP,71087.89,RECEIVED
INV-001278,PO-001278,SUP-0001,2026-09-10,EUR,1942.1,RECEIVED
INV-001279,PO-001279,SUP-0004,2026-04-18,GBP,136974.77,RECEIVED
INV-001280,PO-001280,SUP-0013,2026-09-24,INR,11154.6,RECEIVED
INV-001281,PO-001281,SUP-0105,2026-09-17,GBP,114277.58,RECEIVED
INV-001282,PO-001282,SUP-0104,2026-03-02,GBP,35514.43,RECEIVED
INV-001283,PO-001283,SUP-0098,2026-08-18,USD,42387.45,RECEIVED
INV-001284,PO-001284,SUP-0062,2026-03-20,GBP,15106.54,RECEIVED
INV-001285,PO-001285,SUP-0073,2026-04-24,GBP,39304.24,RECEIVED
INV-001286,PO-001286,SUP-0111,2026-04-25,GBP,31632.75,RECEIVED
INV-001287,PO-001287,SUP-0023,2026-07-23,EUR,50524.03,RECEIVED
INV-001288,PO-001288,SUP-0054,2026-09-20,INR,49442.1,RECEIVED
INV-001289,PO-001289,SUP-0076,2026-03-22,USD,124760.45,RECEIVED
INV-001290,PO-001290,SUP-0023,2026-05-11,EUR,15941.47,RECEIVED
INV-001291,PO-001291,SUP-0071,2026-01-18,INR,56532.14,RECEIVED
INV-001292,PO-001292,SUP-0008,2026-05-27,EUR,4278.36,RECEIVED
INV-001293,PO-001293,SUP-0118,2026-04-17,USD,86847.03,RECEIVED
INV-001294,PO-001294,SUP-0090,2026-07-19,USD,90904.34,RECEIVED
INV-001295,PO-001295,SUP-0058,2026-06-28,GBP,50003.59,RECEIVED
INV-001296,PO-001296,SUP-0047,2026-08-18,INR,130720.08,RECEIVED
INV-001297,PO-001297,SUP-0077,2026-02-19,EUR,28332.53,RECEIVED
INV-001298,PO-001298,SUP-0023,2026-02-19,EUR,37079.44,RECEIVED
INV-001299,PO-001299,SUP-0015,2026-04-02,EUR,42910.15,RECEIVED
INV-001300,PO-001300,SUP-0051,2026-06-04,GBP,64299.83,RECEIVED
INV-001301,PO-001301,SUP-0097,2026-01-30,GBP,24673.0,RECEIVED
INV-001302,PO-001302,SUP-0036,2026-02-13,INR,136008.96,RECEIVED
INV-001303,PO-001303,SUP-0024,2026-05-12,GBP,11864.02,RECEIVED
INV-001304,PO-001304,SUP-0017,2026-09-09,INR,142643.2,RECEIVED
INV-001305,PO-001305,SUP-0021,2026-04-11,GBP,131246.71,RECEIVED
INV-001306,PO-001306,SUP-0089,2026-08-12,INR,50113.8,RECEIVED
INV-001307,PO-001307,SUP-0082,2026-03-19,GBP,70187.6,RECEIVED
INV-001308,PO-001308,SUP-0039,2026-06-10,GBP,6696.38,RECEIVED
INV-001309,PO-001309,SUP-0114,2026-07-07,EUR,75766.7,RECEIVED
INV-001310,PO-001310,SUP-0095,2026-04-25,INR,72597.13,RECEIVED
INV-001311,PO-001311,SUP-0069,2026-04-29,EUR,109535.75,RECEIVED
INV-001312,PO-001312,SUP-0012,2026-08-11,USD,24797.52,RECEIVED
INV-001313,PO-001313,SUP-0078,2026-05-12,EUR,25951.02,RECEIVED
INV-001314,PO-001314,SUP-0118,2026-08-26,USD,125951.95,RECEIVED
INV-001315,PO-001315,SUP-0069,2026-03-08,EUR,24468.15,RECEIVED
INV-001316,PO-001316,SUP-0054,2026-09-28,INR,79567.05,RECEIVED
INV-001317,PO-001317,SUP-0042,2026-05-19,USD,26432.89,RECEIVED
INV-001318,PO-001318,SUP-0050,2026-04-02,USD,135039.26,RECEIVED
INV-001319,PO-001319,SUP-0085,2026-06-12,GBP,54620.83,RECEIVED
INV-001320,PO-001320,SUP-0024,2026-08-28,USD,41977.76,RECEIVED
INV-001321,PO-001321,SUP-0071,2026-02-09,INR,149701.81,RECEIVED
INV-001322,PO-001322,SUP-0099,2026-02-02,USD,115403.07,RECEIVED
INV-001323,PO-001323,SUP-0073,2026-03-05,GBP,54160.84,RECEIVED
INV-001324,PO-001324,SUP-0009,2026-01-18,EUR,89545.21,RECEIVED
INV-001325,PO-001325,SUP-0107,2026-07-01,EUR,117261.37,RECEIVED
INV-001326,PO-001326,SUP-0109,2026-07-25,EUR,14532.55,RECEIVED
INV-001327,PO-001327,SUP-0071,2026-04-13,INR,99038.67,RECEIVED
INV-001328,PO-001328,SUP-0084,2026-01-24,EUR,43863.36,RECEIVED
INV-001329,PO-001329,SUP-0062,2026-07-18,GBP,32043.06,RECEIVED
INV-001330,PO-001330,SUP-0098,2026-06-28,USD,89870.31,RECEIVED
INV-001331,PO-001331,SUP-0074,2026-03-09,EUR,124351.16,RECEIVED
INV-001332,PO-001332,SUP-0088,2026-01-24,EUR,61366.68,RECEIVED
INV-001333,PO-001333,SUP-0075,2026-07-24,GBP,125628.2,RECEIVED
INV-001334,PO-001334,SUP-0059,2026-06-08,GBP,63721.85,RECEIVED
INV-001335,PO-001335,SUP-0089,2026-02-27,INR,42700.41,RECEIVED
INV-001336,PO-001336,SUP-0096,2026-06-24,EUR,118059.28,RECEIVED
INV-001337,PO-001337,SUP-0050,2026-07-01,USD,41026.36,RECEIVED
INV-001338,PO-001338,SUP-0113,2026-09-23,INR,127563.25,RECEIVED
INV-001339,PO-001339,SUP-0015,2026-01-26,EUR,140568.9,RECEIVED
INV-001340,PO-001340,SUP-0023,2026-08-25,EUR,45222.53,RECEIVED
INV-001341,PO-001341,SUP-0065,2026-06-26,GBP,27985.68,RECEIVED
INV-001342,PO-001342,SUP-0002,2026-05-20,USD,20453.6,RECEIVED
INV-001343,PO-001343,SUP-0028,2026-08-08,INR,89431.89,RECEIVED
INV-001344,PO-001344,SUP-0003,2026-09-15,EUR,138942.02,RECEIVED
INV-001345,PO-001345,SUP-0109,2026-01-28,EUR,53113.62,RECEIVED
INV-001346,PO-001346,SUP-0036,2026-05-01,GBP,23264.39,RECEIVED
INV-001347,PO-001347,SUP-0017,2026-07-02,INR,46906.59,RECEIVED
INV-001348,PO-001348,SUP-0073,2026-01-31,GBP,57882.83,RECEIVED
INV-001349,PO-001349,SUP-0049,2026-06-18,INR,137264.57,RECEIVED
INV-001350,PO-001350,SUP-0048,2026-01-22,USD,45515.63,RECEIVED
INV-001351,PO-001351,SUP-0017,2026-01-10,INR,4884.98,RECEIVED
INV-001352,PO-001352,SUP-0039,2026-02-08,GBP,31016.72,RECEIVED
INV-001353,PO-001353,SUP-0043,2026-07-07,GBP,97520.2,RECEIVED
INV-001354,PO-001354,SUP-0080,2026-06-21,INR,135908.74,RECEIVED
INV-001355,PO-001355,SUP-0032,2026-05-24,USD,92545.21,RECEIVED
INV-001356,PO-001356,SUP-0020,2026-08-28,EUR,127070.47,RECEIVED
INV-001357,PO-001357,SUP-0062,2026-08-09,GBP,61003.28,RECEIVED
INV-001358,PO-001358,SUP-0010,2026-04-29,INR,9785.43,RECEIVED
INV-001359,PO-001359,SUP-0107,2026-07-04,EUR,30142.26,RECEIVED
INV-001360,PO-001360,SUP-0037,2026-08-18,EUR,41004.57,RECEIVED
INV-001361,PO-001361,SUP-0009,2026-07-26,EUR,125622.63,RECEIVED
INV-001362,PO-001362,SUP-0011,2026-04-20,USD,57837.24,RECEIVED
INV-001363,PO-001363,SUP-0001,2026-04-07,EUR,81919.05,RECEIVED
INV-001364,PO-001364,SUP-0051,2026-03-15,GBP,90540.46,RECEIVED
INV-001365,PO-001365,SUP-0020,2026-01-25,EUR,120738.65,RECEIVED
INV-001366,PO-001366,SUP-0088,2026-06-14,EUR,145829.23,RECEIVED
INV-001367,PO-001367,SUP-0120,2026-06-26,USD,147825.32,RECEIVED
INV-001368,PO-001368,SUP-0012,2026-08-18,INR,33742.5,RECEIVED
INV-001369,PO-001369,SUP-0044,2026-04-26,USD,24869.9,RECEIVED
INV-001370,PO-001370,SUP-0019,2026-04-24,EUR,34270.6,RECEIVED
INV-001371,PO-001371,SUP-0038,2026-07-11,INR,104884.48,RECEIVED
INV-001372,PO-001372,SUP-0044,2026-07-01,USD,41208.75,RECEIVED
INV-001373,PO-001373,SUP-0105,2026-01-29,GBP,32804.23,RECEIVED
INV-001374,PO-001374,SUP-0080,2026-01-08,INR,129007.38,RECEIVED
INV-001375,PO-001375,SUP-0019,2026-02-23,EUR,3984.17,RECEIVED
INV-001376,PO-001376,SUP-0080,2026-02-13,INR,20390.67,RECEIVED
INV-001377,PO-001377,SUP-0066,2026-02-11,GBP,83836.97,RECEIVED
INV-001378,PO-001378,SUP-0049,2026-03-31,INR,145441.37,RECEIVED
INV-001379,PO-001379,SUP-0004,2026-01-15,EUR,44801.74,RECEIVED
INV-001380,PO-001380,SUP-0055,2026-08-26,USD,14536.47,RECEIVED
INV-001381,PO-001381,SUP-0017,2026-03-23,INR,45682.21,RECEIVED
INV-001382,PO-001382,SUP-0028,2026-07-26,INR,121841.75,RECEIVED
INV-001383,PO-001383,SUP-0098,2026-05-14,USD,144681.36,RECEIVED
INV-001384,PO-001384,SUP-0007,2026-04-06,GBP,149076.14,RECEIVED
INV-001385,PO-001385,SUP-0028,2026-03-23,INR,85045.6,RECEIVED
INV-001386,PO-001386,SUP-0061,2026-06-22,EUR,139991.28,RECEIVED
INV-001387,PO-001387,SUP-0033,2026-02-01,USD,63780.34,RECEIVED
INV-001388,PO-001388,SUP-0068,2026-09-18,INR,91412.13,RECEIVED
INV-001389,PO-001389,SUP-0016,2026-01-29,USD,107634.84,RECEIVED
INV-001390,PO-001390,SUP-0054,2026-05-04,INR,60570.46,RECEIVED
INV-001391,PO-001391,SUP-0082,2026-07-28,GBP,106354.89,RECEIVED
INV-001392,PO-001392,SUP-0059,2026-02-08,INR,56001.92,RECEIVED
INV-001393,PO-001393,SUP-0067,2026-07-04,USD,104997.93,RECEIVED
INV-001394,PO-001394,SUP-0090,2026-03-08,USD,123620.14,RECEIVED
INV-001395,PO-001395,SUP-0104,2026-06-28,GBP,130120.08,RECEIVED
INV-001396,PO-001396,SUP-0018,2026-08-20,USD,88940.97,RECEIVED
INV-001397,PO-001397,SUP-0109,2026-01-24,EUR,58495.96,RECEIVED
INV-001398,PO-001398,SUP-0073,2026-03-09,GBP,132597.31,RECEIVED
INV-001399,PO-001399,SUP-0103,2026-01-19,GBP,125991.9,RECEIVED
INV-001400,PO-001400,SUP-0116,2026-08-11,EUR,67717.98,RECEIVED
INV-001401,PO-001401,SUP-0050,2026-04-26,USD,78392.42,RECEIVED
INV-001402,PO-001402,SUP-0020,2026-09-08,EUR,38874.83,RECEIVED
INV-001403,PO-001403,SUP-0106,2026-08-18,USD,6763.54,RECEIVED
INV-001404,PO-001404,SUP-0029,2026-06-25,USD,116640.43,RECEIVED
INV-001405,PO-001405,SUP-0099,2026-07-16,USD,10398.93,RECEIVED
INV-001406,PO-001406,SUP-0097,2026-08-03,GBP,103849.59,RECEIVED
INV-001407,PO-001407,SUP-0074,2026-07-17,EUR,3316.36,RECEIVED
INV-001408,PO-001408,SUP-0033,2026-02-12,USD,97775.7,RECEIVED
INV-001409,PO-001409,SUP-0109,2026-02-18,EUR,6609.92,RECEIVED
INV-001410,PO-001410,SUP-0067,2026-08-31,USD,91152.89,RECEIVED
INV-001411,PO-001411,SUP-0054,2026-04-01,GBP,139249.72,RECEIVED
INV-001412,PO-001412,SUP-0024,2026-06-26,USD,145007.66,RECEIVED
INV-001413,PO-001413,SUP-0076,2026-09-08,USD,63351.07,RECEIVED
INV-001414,PO-001414,SUP-0020,2026-03-06,EUR,70993.19,RECEIVED
INV-001415,PO-001415,SUP-0081,2026-02-04,USD,100829.27,RECEIVED
INV-001416,PO-001416,SUP-0060,2026-04-24,GBP,87686.24,RECEIVED
INV-001417,PO-001417,SUP-0003,2026-05-01,EUR,12351.4,RECEIVED
INV-001418,PO-001418,SUP-0105,2026-06-19,GBP,124214.22,RECEIVED
INV-001419,PO-001419,SUP-0085,2026-07-21,GBP,45916.33,RECEIVED
INV-001420,PO-001420,SUP-0042,2026-05-28,GBP,92320.42,RECEIVED
INV-001421,PO-001421,SUP-0013,2026-03-31,INR,51369.41,RECEIVED
INV-001422,PO-001422,SUP-0040,2026-05-20,USD,80840.54,RECEIVED
INV-001423,PO-001423,SUP-0084,2026-07-29,EUR,23281.47,RECEIVED
INV-001424,PO-001424,SUP-0113,2026-06-14,INR,67238.1,RECEIVED
INV-001425,PO-001425,SUP-0074,2026-01-24,EUR,137289.43,RECEIVED
INV-001426,PO-001426,SUP-0077,2026-06-28,EUR,66157.75,RECEIVED
INV-001427,PO-001427,SUP-0009,2026-06-28,EUR,110960.49,RECEIVED
INV-001428,PO-001428,SUP-0035,2026-04-22,GBP,10014.48,RECEIVED
INV-001429,PO-001429,SUP-0108,2026-06-26,USD,72187.15,RECEIVED
INV-001430,PO-001430,SUP-0026,2026-08-21,GBP,23158.62,RECEIVED
INV-001431,PO-001431,SUP-0115,2026-05-19,EUR,56878.18,RECEIVED
INV-001432,PO-001432,SUP-0010,2026-03-05,INR,149608.59,RECEIVED
INV-001433,PO-001433,SUP-0070,2026-02-04,INR,134996.83,RECEIVED
INV-001434,PO-001434,SUP-0004,2026-03-21,GBP,37174.33,RECEIVED
INV-001435,PO-001435,SUP-0113,2026-03-04,INR,130348.78,RECEIVED
INV-001436,PO-001436,SUP-0049,2026-02-12,INR,85357.94,RECEIVED
INV-001437,PO-001437,SUP-0001,2026-08-03,EUR,120336.45,RECEIVED
INV-001438,PO-001438,SUP-0113,2026-05-21,INR,21531.94,RECEIVED
INV-001439,PO-001439,SUP-0033,2026-03-20,USD,57006.6,RECEIVED
INV-001440,PO-001440,SUP-0076,2026-02-27,USD,9997.39,RECEIVED
INV-001441,PO-001441,SUP-0007,2026-02-28,GBP,108601.46,RECEIVED
INV-001442,PO-001442,SUP-0056,2026-05-26,GBP,62176.64,RECEIVED
INV-001443,PO-001443,SUP-0006,2026-07-11,GBP,78913.57,RECEIVED
INV-001444,PO-001444,SUP-0048,2026-03-02,USD,106155.95,RECEIVED
INV-001445,PO-001445,SUP-0007,2026-06-02,GBP,65044.71,RECEIVED
INV-001446,PO-001446,SUP-0041,2026-03-19,USD,48303.9,RECEIVED
INV-001447,PO-001447,SUP-0109,2026-02-13,EUR,20784.68,RECEIVED
INV-001448,PO-001448,SUP-0097,2026-08-22,GBP,11791.08,RECEIVED
INV-001449,PO-001449,SUP-0102,2026-03-01,GBP,36866.92,RECEIVED
INV-001450,PO-001450,SUP-0034,2026-05-04,GBP,29402.34,RECEIVED
INV-001451,PO-001451,SUP-0082,2026-06-28,GBP,135784.15,RECEIVED
INV-001452,PO-001452,SUP-0073,2026-04-06,GBP,73444.83,RECEIVED
INV-001453,PO-001453,SUP-0061,2026-03-24,EUR,37757.43,RECEIVED
INV-001454,PO-001454,SUP-0075,2026-02-26,GBP,114402.45,RECEIVED
INV-001455,PO-001455,SUP-0061,2026-03-11,EUR,96322.57,RECEIVED
INV-001456,PO-001456,SUP-0065,2026-03-09,GBP,100479.0,RECEIVED
INV-001457,PO-001457,SUP-0084,2026-07-01,EUR,69554.74,RECEIVED
INV-001458,PO-001458,SUP-0100,2026-02-24,EUR,41443.52,RECEIVED
INV-001459,PO-001459,SUP-0108,2026-07-24,USD,86933.82,RECEIVED
INV-001460,PO-001460,SUP-0086,2026-03-15,GBP,96483.65,RECEIVED
INV-001461,PO-001461,SUP-0015,2026-02-05,EUR,143411.92,RECEIVED
INV-001462,PO-001462,SUP-0025,2026-03-21,USD,41190.22,RECEIVED
INV-001463,PO-001463,SUP-0006,2026-01-30,GBP,109391.37,RECEIVED
INV-001464,PO-001464,SUP-0072,2026-08-17,EUR,62840.57,RECEIVED
INV-001465,PO-001465,SUP-0041,2026-02-22,USD,64107.33,RECEIVED
INV-001466,PO-001466,SUP-0008,2026-04-02,EUR,118187.06,RECEIVED
INV-001467,PO-001467,SUP-0075,2026-08-30,GBP,127215.58,RECEIVED
INV-001468,PO-001468,SUP-0017,2026-08-29,INR,94984.14,RECEIVED
INV-001469,PO-001469,SUP-0111,2026-03-08,GBP,90976.85,RECEIVED
INV-001470,PO-001470,SUP-0085,2026-02-22,GBP,117477.38,RECEIVED
INV-001471,PO-001471,SUP-0028,2026-02-13,INR,61939.21,RECEIVED
INV-001472,PO-001472,SUP-0097,2026-07-16,GBP,47127.24,RECEIVED
INV-001473,PO-001473,SUP-0120,2026-05-20,INR,87770.55,RECEIVED
INV-001474,PO-001474,SUP-0085,2026-03-30,GBP,55160.24,RECEIVED
INV-001475,PO-001475,SUP-0034,2026-08-16,GBP,1695.25,RECEIVED
INV-001476,PO-001476,SUP-0001,2026-06-09,EUR,97418.16,RECEIVED
INV-001477,PO-001477,SUP-0077,2026-07-01,EUR,41155.53,RECEIVED
INV-001478,PO-001478,SUP-0020,2026-02-06,EUR,80639.48,RECEIVED
INV-001479,PO-001479,SUP-0078,2026-03-09,EUR,56267.34,RECEIVED
INV-001480,PO-001480,SUP-0041,2026-09-06,USD,22270.03,RECEIVED
INV-001481,PO-001481,SUP-0063,2026-06-21,INR,113996.05,RECEIVED
INV-001482,PO-001482,SUP-0014,2026-09-14,INR,130074.93,RECEIVED
INV-001483,PO-001483,SUP-0053,2026-03-26,EUR,110048.2,RECEIVED
INV-001484,PO-001484,SUP-0119,2026-01-31,INR,58136.12,RECEIVED
INV-001485,PO-001485,SUP-0042,2026-09-18,GBP,74201.52,RECEIVED
INV-001486,PO-001486,SUP-0103,2026-01-10,GBP,56900.7,RECEIVED
INV-001487,PO-001487,SUP-0009,2026-06-06,EUR,134888.29,RECEIVED
INV-001488,PO-001488,SUP-0021,2026-04-18,GBP,40768.31,RECEIVED
INV-001489,PO-001489,SUP-0091,2026-04-13,USD,17036.34,RECEIVED
INV-001490,PO-001490,SUP-0073,2026-01-17,GBP,24741.65,RECEIVED
INV-001491,PO-001491,SUP-0042,2026-05-20,USD,58337.79,RECEIVED
INV-001492,PO-001492,SUP-0107,2026-02-05,EUR,45654.3,RECEIVED
INV-001493,PO-001493,SUP-0108,2026-06-05,USD,23955.27,RECEIVED
INV-001494,PO-001494,SUP-0028,2026-07-12,INR,34241.09,RECEIVED
INV-001495,PO-001495,SUP-0024,2026-05-03,GBP,15367.78,RECEIVED
INV-001496,PO-001496,SUP-0001,2026-06-10,EUR,149626.38,RECEIVED
INV-001497,PO-001497,SUP-0060,2026-04-04,GBP,50058.9,RECEIVED
INV-001498,PO-001498,SUP-0023,2026-07-14,EUR,134501.45,RECEIVED
INV-001499,PO-001499,SUP-0012,2026-06-01,INR,82342.28,RECEIVED
INV-001500,PO-001500,SUP-0009,2026-05-12,EUR,72029.83,RECEIVED
INV-001501,PO-001501,SUP-0032,2026-03-14,USD,30164.16,RECEIVED
INV-001502,PO-001502,SUP-0112,2026-04-28,EUR,122900.95,RECEIVED
INV-001503,PO-001503,SUP-0059,2026-07-29,INR,136295.42,RECEIVED
INV-001504,PO-001504,SUP-0017,2026-08-01,INR,144684.04,RECEIVED
INV-001505,PO-001505,SUP-0073,2026-08-30,GBP,147822.04,RECEIVED
INV-001506,PO-001506,SUP-0051,2026-03-06,GBP,64946.85,RECEIVED
INV-001507,PO-001507,SUP-0061,2026-04-12,EUR,79575.76,RECEIVED
INV-001508,PO-001508,SUP-0053,2026-06-22,EUR,63111.59,RECEIVED
INV-001509,PO-001509,SUP-0075,2026-03-27,GBP,102879.82,RECEIVED
INV-001510,PO-001510,SUP-0101,2026-04-17,EUR,134000.45,RECEIVED
INV-001511,PO-001511,SUP-0060,2026-04-27,GBP,17874.5,RECEIVED
INV-001512,PO-001512,SUP-0068,2026-02-05,INR,44244.44,RECEIVED
INV-001513,PO-001513,SUP-0063,2026-07-19,INR,109611.66,RECEIVED
INV-001514,PO-001514,SUP-0050,2026-08-02,USD,144721.1,RECEIVED
INV-001515,PO-001515,SUP-0078,2026-05-16,EUR,108705.36,RECEIVED
INV-001516,PO-001516,SUP-0004,2026-08-29,EUR,63186.32,RECEIVED
INV-001517,PO-001517,SUP-0098,2026-09-06,USD,90743.33,RECEIVED
INV-001518,PO-001518,SUP-0068,2026-03-22,INR,38664.49,RECEIVED
INV-001519,PO-001519,SUP-0045,2026-05-03,EUR,134096.91,RECEIVED
INV-001520,PO-001520,SUP-0082,2026-03-28,GBP,77500.21,RECEIVED
INV-001521,PO-001521,SUP-0071,2026-01-15,INR,14135.97,RECEIVED
INV-001522,PO-001522,SUP-0056,2026-02-24,GBP,55189.14,RECEIVED
INV-001523,PO-001523,SUP-0111,2026-04-12,GBP,145462.16,RECEIVED
INV-001524,PO-001524,SUP-0032,2026-04-11,USD,24303.74,RECEIVED
INV-001525,PO-001525,SUP-0119,2026-05-06,INR,82433.92,RECEIVED
INV-001526,PO-001526,SUP-0027,2026-09-02,EUR,123946.91,RECEIVED
INV-001527,PO-001527,SUP-0001,2026-08-01,EUR,28971.29,RECEIVED
INV-001528,PO-001528,SUP-0118,2026-02-26,USD,663.96,RECEIVED
INV-001529,PO-001529,SUP-0106,2026-07-15,USD,128703.65,RECEIVED
INV-001530,PO-001530,SUP-0097,2026-09-30,GBP,18486.27,RECEIVED
INV-001531,PO-001531,SUP-0099,2026-05-13,USD,115564.95,RECEIVED
INV-001532,PO-001532,SUP-0087,2026-07-09,INR,107040.65,RECEIVED
INV-001533,PO-001533,SUP-0043,2026-07-31,USD,96260.69,RECEIVED
INV-001534,PO-001534,SUP-0051,2026-05-23,GBP,1832.55,RECEIVED
INV-001535,PO-001535,SUP-0092,2026-07-23,INR,39617.3,RECEIVED
INV-001536,PO-001536,SUP-0014,2026-06-04,INR,60736.49,RECEIVED
INV-001537,PO-001537,SUP-0055,2026-02-19,USD,116912.69,RECEIVED
INV-001538,PO-001538,SUP-0086,2026-02-19,GBP,45977.03,RECEIVED
INV-001539,PO-001539,SUP-0099,2026-03-25,USD,31666.49,RECEIVED
INV-001540,PO-001540,SUP-0076,2026-06-02,USD,123202.93,RECEIVED
INV-001541,PO-001541,SUP-0104,2026-08-12,GBP,123680.48,RECEIVED
INV-001542,PO-001542,SUP-0080,2026-06-15,INR,111069.47,RECEIVED
INV-001543,PO-001543,SUP-0018,2026-06-05,USD,10483.58,RECEIVED
INV-001544,PO-001544,SUP-0065,2026-02-15,GBP,14652.34,RECEIVED
INV-001545,PO-001545,SUP-0066,2026-05-14,GBP,60020.21,RECEIVED
INV-001546,PO-001546,SUP-0113,2026-05-12,INR,138685.6,RECEIVED
INV-001547,PO-001547,SUP-0058,2026-02-14,GBP,142465.55,RECEIVED
INV-001548,PO-001548,SUP-0014,2026-04-26,INR,51539.06,RECEIVED
INV-001549,PO-001549,SUP-0014,2026-04-10,INR,72685.47,RECEIVED
INV-001550,PO-001550,SUP-0069,2026-02-12,EUR,97418.93,RECEIVED
INV-001551,PO-001551,SUP-0083,2026-08-02,INR,21623.74,RECEIVED
INV-001552,PO-001552,SUP-0009,2026-09-05,EUR,94021.83,RECEIVED
INV-001553,PO-001553,SUP-0082,2026-04-14,GBP,25638.15,RECEIVED
INV-001554,PO-001554,SUP-0101,2026-09-19,EUR,58041.76,RECEIVED
INV-001555,PO-001555,SUP-0064,2026-08-15,EUR,96479.15,RECEIVED
INV-001556,PO-001556,SUP-0029,2026-04-15,USD,108820.76,RECEIVED
INV-001557,PO-001557,SUP-0056,2026-08-24,GBP,45307.18,RECEIVED
INV-001558,PO-001558,SUP-0038,2026-03-11,INR,116084.37,RECEIVED
INV-001559,PO-001559,SUP-0004,2026-04-18,EUR,120056.62,RECEIVED
INV-001560,PO-001560,SUP-0060,2026-07-13,GBP,123498.39,RECEIVED
INV-001561,PO-001561,SUP-0119,2026-02-10,INR,63545.66,RECEIVED
INV-001562,PO-001562,SUP-0027,2026-03-11,EUR,132765.39,RECEIVED
INV-001563,PO-001563,SUP-0046,2026-09-03,USD,69377.5,RECEIVED
INV-001564,PO-001564,SUP-0029,2026-06-16,USD,107379.4,RECEIVED
INV-001565,PO-001565,SUP-0045,2026-04-08,EUR,113491.93,RECEIVED
INV-001566,PO-001566,SUP-0055,2026-07-23,USD,64097.6,RECEIVED
INV-001567,PO-001567,SUP-0076,2026-04-27,USD,85867.48,RECEIVED
INV-001568,PO-001568,SUP-0057,2026-07-07,INR,120672.44,RECEIVED
INV-001569,PO-001569,SUP-0085,2026-06-28,GBP,23261.92,RECEIVED
INV-001570,PO-001570,SUP-0047,2026-05-08,INR,57100.21,RECEIVED
INV-001571,PO-001571,SUP-0096,2026-06-18,EUR,39184.74,RECEIVED
INV-001572,PO-001572,SUP-0086,2026-05-13,GBP,18246.0,RECEIVED
INV-001573,PO-001573,SUP-0066,2026-08-12,GBP,64390.43,RECEIVED
INV-001574,PO-001574,SUP-0021,2026-06-29,GBP,82716.76,RECEIVED
INV-001575,PO-001575,SUP-0056,2026-02-24,GBP,116044.97,RECEIVED
INV-001576,PO-001576,SUP-0108,2026-04-12,USD,129576.62,RECEIVED
INV-001577,PO-001577,SUP-0114,2026-08-04,EUR,141049.74,RECEIVED
INV-001578,PO-001578,SUP-0098,2026-01-19,USD,36042.09,RECEIVED
INV-001579,PO-001579,SUP-0065,2026-01-30,GBP,11789.79,RECEIVED
INV-001580,PO-001580,SUP-0008,2026-06-01,EUR,46920.4,RECEIVED
INV-001581,PO-001581,SUP-0022,2026-07-28,GBP,35788.86,RECEIVED
INV-001582,PO-001582,SUP-0031,2026-07-19,GBP,140792.53,RECEIVED
INV-001583,PO-001583,SUP-0024,2026-01-22,USD,3958.65,RECEIVED
INV-001584,PO-001584,SUP-0059,2026-05-18,GBP,36595.91,RECEIVED
INV-001585,PO-001585,SUP-0059,2026-05-26,GBP,56011.5,RECEIVED
INV-001586,PO-001586,SUP-0120,2026-04-30,INR,91023.43,RECEIVED
INV-001587,PO-001587,SUP-0075,2026-05-11,GBP,16429.49,RECEIVED
