PO_ID,SUPPLIER_ID,CONTRACT_ID,PO_DATE,CURRENCY,TOTAL_AMOUNT,STATUS
PO-001497,SUP-0060,CON-0060,2026-03-14,GBP,50058.9,OPEN
PO-001498,SUP-0023,CON-0023,2026-06-15,EUR,134501.45,OPEN
PO-001499,SUP-0012,CON-0129,2026-05-03,INR,82342.28,OPEN
PO-001500,SUP-0009,CON-0009,2026-04-11,EUR,72029.83,OPEN
PO-001501,SUP-0032,CON-0032,2026-02-08,USD,30164.16,OPEN
PO-001502,SUP-0112,CON-0112,2026-04-07,EUR,122900.95,OPEN
PO-001503,SUP-0059,CON-0133,2026-07-17,INR,136295.42,OPEN
PO-001504,SUP-0017,CON-0017,2026-07-13,INR,144684.04,OPEN
PO-001505,SUP-0073,CON-0073,2026-08-14,GBP,147822.04,OPEN
PO-001506,SUP-0051,CON-0051,2026-02-17,GBP,64946.85,OPEN
PO-001507,SUP-0061,CON-0061,2026-03-08,EUR,79575.76,OPEN
PO-001508,SUP-0053,CON-0053,2026-05-26,EUR,63111.59,OPEN
PO-001509,SUP-0075,CON-0075,2026-03-07,GBP,102879.82,OPEN
PO-001510,SUP-0101,CON-0101,2026-03-16,EUR,134000.45,OPEN
PO-001511,SUP-0060,CON-0060,2026-04-06,GBP,17874.5,OPEN
PO-001512,SUP-0068,CON-0068,2026-01-24,INR,44244.44,OPEN
PO-001513,SUP-0063,CON-0063,2026-07-16,INR,109611.66,OPEN
PO-001514,SUP-0050,CON-0050,2026-07-17,USD,144721.1,OPEN
PO-001515,SUP-0078,CON-0078,2026-05-08,EUR,108705.36,OPEN
PO-001516,SUP-0004,CON-0140,2026-08-23,EUR,63186.32,OPEN
PO-001517,SUP-0098,CON-0098,2026-08-21,USD,84806.85,OPEN
PO-001518,SUP-0068,CON-0068,2026-03-15,INR,38664.49,OPEN
PO-001519,SUP-0045,CON-0045,2026-04-09,EUR,134096.91,OPEN
PO-001520,SUP-0082,CON-0082,2026-03-12,GBP,77500.21,OPEN
PO-001521,SUP-0071,CON-0071,2026-01-10,INR,14135.97,OPEN
PO-001522,SUP-0056,CON-0056,2026-01-28,GBP,55189.14,OPEN
PO-001523,SUP-0111,CON-0111,2026-03-27,GBP,145462.16,OPEN
PO-001524,SUP-0032,CON-0032,2026-03-14,USD,24303.74,OPEN
PO-001525,SUP-0119,CON-0119,2026-04-20,INR,82433.92,OPEN
PO-001526,SUP-0027,CON-0027,2026-08-19,EUR,123946.91,OPEN
PO-001527,SUP-0001,CON-0001,2026-07-29,EUR,28971.29,OPEN
PO-001528,SUP-0118,CON-0118,2026-02-20,USD,663.96,OPEN
PO-001529,SUP-0106,CON-0106,2026-07-03,USD,128703.65,OPEN
PO-001530,SUP-0097,CON-0097,2026-08-28,GBP,18486.27,OPEN
PO-001531,SUP-0099,CON-0099,2026-04-14,USD,115564.95,OPEN
PO-001532,SUP-0087,CON-0087,2026-06-24,INR,107040.65,OPEN
PO-001533,SUP-0043,CON-0130,2026-07-21,USD,96260.69,OPEN
PO-001534,SUP-0051,CON-0051,2026-04-18,GBP,1832.55,OPEN
PO-001535,SUP-0092,CON-0092,2026-06-21,INR,39617.3,OPEN
PO-001536,SUP-0014,CON-0014,2026-05-27,INR,60736.49,OPEN
PO-001537,SUP-0055,CON-0055,2026-02-07,USD,116912.69,OPEN
PO-001538,SUP-0086,CON-0086,2026-01-23,GBP,45977.03,OPEN
PO-001539,SUP-0099,CON-0099,2026-03-13,USD,31666.49,OPEN
PO-001540,SUP-0076,CON-0076,2026-05-15,USD,123202.93,OPEN
PO-001541,SUP-0104,CON-0104,2026-08-07,GBP,123680.48,OPEN
PO-001542,SUP-0080,CON-0080,2026-06-09,INR,111069.47,OPEN
PO-001543,SUP-0018,CON-0018,2026-05-14,USD,10483.58,OPEN
PO-001544,SUP-0065,CON-0122,2026-02-05,GBP,14652.34,OPEN
PO-001545,SUP-0066,CON-0066,2026-05-03,GBP,60020.21,OPEN
PO-001546,SUP-0113,CON-0113,2026-04-28,INR,138685.6,OPEN
PO-001547,SUP-0058,CON-0058,2026-01-22,GBP,142465.55,OPEN
PO-001548,SUP-0014,CON-0014,2026-03-24,INR,51539.06,OPEN
PO-001549,SUP-0014,CON-0014,2026-03-26,INR,72685.47,OPEN
PO-001550,SUP-0069,CON-0069,2026-01-21,EUR,97418.93,OPEN
PO-001551,SUP-0083,CON-0083,2026-07-18,INR,21623.74,OPEN
PO-001552,SUP-0009,CON-0009,2026-08-02,EUR,94021.83,OPEN
PO-001553,SUP-0082,CON-0082,2026-04-09,GBP,25638.15,OPEN
PO-001554,SUP-0101,CON-0101,2026-08-20,EUR,58041.76,OPEN
PO-001555,SUP-0064,CON-0064,2026-07-26,EUR,96479.15,OPEN
PO-001556,SUP-0029,CON-0029,2026-03-26,USD,108820.76,OPEN
PO-001557,SUP-0056,CON-0056,2026-08-01,GBP,45307.18,OPEN
PO-001558,SUP-0038,CON-0038,2026-02-10,INR,116084.37,OPEN
PO-001559,SUP-0004,CON-0140,2026-03-23,EUR,120056.62,OPEN
PO-001560,SUP-0060,CON-0060,2026-07-07,GBP,123498.39,OPEN
PO-001561,SUP-0119,CON-0119,2026-01-17,INR,63545.66,OPEN
PO-001562,SUP-0027,CON-0027,2026-02-28,EUR,132765.39,OPEN
PO-001563,SUP-0046,CON-0046,2026-08-15,USD,69377.5,OPEN
PO-001564,SUP-0029,CON-0029,2026-05-22,USD,107379.4,OPEN
PO-001565,SUP-0045,CON-0045,2026-03-22,EUR,113491.93,OPEN
PO-001566,SUP-0055,CON-0055,2026-07-14,USD,64097.6,OPEN
PO-001567,SUP-0076,CON-0076,2026-04-19,USD,85867.48,OPEN
PO-001568,SUP-0057,CON-0057,2026-06-23,INR,120672.44,OPEN
PO-001569,SUP-0085,CON-0132,2026-06-16,GBP,23261.92,OPEN
PO-001570,SUP-0047,CON-0047,2026-04-24,INR,57100.21,OPEN
PO-001571,SUP-0096,CON-0096,2026-06-10,EUR,39184.74,OPEN
PO-001572,SUP-0086,CON-0086,2026-05-04,GBP,18246.0,OPEN
PO-001573,SUP-0066,CON-0066,2026-08-04,GBP,64390.43,OPEN
PO-001574,SUP-0021,CON-0021,2026-06-01,GBP,82716.76,OPEN
PO-001575,SUP-0056,CON-0056,2026-01-30,GBP,116044.97,OPEN
PO-001576,SUP-0108,CON-0108,2026-04-06,USD,129576.62,OPEN
PO-001577,SUP-0114,CON-0114,2026-07-10,EUR,141049.74,OPEN
PO-001578,SUP-0098,CON-0098,2026-01-13,USD,36042.09,OPEN
PO-001579,SUP-0065,CON-0065,2026-01-12,GBP,11789.79,OPEN
PO-001580,SUP-0008,CON-0008,2026-05-20,EUR,46920.4,OPEN
PO-001581,SUP-0022,CON-0022,2026-07-23,GBP,35788.86,OPEN
PO-001582,SUP-0031,CON-0031,2026-06-16,GBP,140792.53,OPEN
PO-001583,SUP-0024,CON-0024,2026-01-11,USD,3958.65,OPEN
PO-001584,SUP-0059,CON-0059,2026-04-22,GBP,36595.91,OPEN
PO-001585,SUP-0059,CON-0059,2026-05-16,GBP,56011.5,OPEN
PO-001586,SUP-0120,CON-0144,2026-04-18,INR,91023.43,OPEN
PO-001587,SUP-0075,CON-0075,2026-04-13,GBP,16429.49,OPEN
PO-001588,SUP-0009,CON-0009,2026-03-18,EUR,118225.1,OPEN
PO-001589,SUP-0054,CON-0054,2026-06-25,INR,45079.45,OPEN
PO-001590,SUP-0108,CON-0108,2026-04-10,USD,47322.46,OPEN
PO-001591,SUP-0024,CON-0024,2026-07-19,USD,143264.55,OPEN
PO-001592,SUP-0007,CON-0136,2026-07-10,INR,140527.88,OPEN
PO-001593,SUP-0021,CON-0021,2026-05-03,GBP,19049.54,OPEN
PO-001594,SUP-0099,CON-0099,2026-06-16,USD,8487.53,OPEN
PO-001595,SUP-0021,CON-0021,2026-01-28,GBP,73804.71,OPEN
PO-001596,SUP-0064,CON-0064,2026-06-11,EUR,120217.91,OPEN
PO-001597,SUP-0065,CON-0065,2026-01-23,GBP,86306.83,OPEN
PO-001598,SUP-0083,CON-0083,2026-05-08,INR,11990.53,OPEN
PO-001599,SUP-0097,CON-0097,2026-03-21,GBP,103542.44,OPEN
PO-001600,SUP-0089,CON-0121,2026-08-20,GBP,145169.04,OPEN
PO-001601,SUP-0078,CON-0078,2026-02-07,EUR,136661.02,OPEN
PO-001602,SUP-0042,CON-0042,2026-06-11,USD,110988.57,OPEN
PO-001603,SUP-0033,CON-0033,2026-03-01,USD,14525.5,OPEN
PO-001604,SUP-0055,CON-0055,2026-04-03,USD,132348.43,OPEN
PO-001605,SUP-0082,CON-0082,2026-03-26,GBP,97802.15,OPEN
PO-001606,SUP-0040,CON-0040,2026-06-16,USD,26161.8,OPEN
PO-001607,SUP-0038,CON-0038,2026-02-13,INR,44831.37,OPEN
PO-001608,SUP-0040,CON-0141,2026-04-16,USD,52980.07,OPEN
PO-001609,SUP-0036,CON-0036,2026-06-06,INR,120504.64,OPEN
PO-001610,SUP-0070,CON-0070,2026-08-18,INR,29281.8,OPEN
PO-001611,SUP-0041,CON-0041,2026-03-23,USD,92667.18,OPEN
PO-001612,SUP-0077,CON-0077,2026-07-18,EUR,25598.2,OPEN
PO-001613,SUP-0087,CON-0087,2026-08-02,INR,93356.16,OPEN
PO-001614,SUP-0087,CON-0087,2026-03-02,INR,38974.46,OPEN
PO-001615,SUP-0080,CON-0080,2026-05-22,INR,49800.53,OPEN
PO-001616,SUP-0104,CON-0104,2026-03-14,GBP,49350.49,OPEN
PO-001617,SUP-0059,CON-0059,2026-07-25,GBP,82642.46,OPEN
PO-001618,SUP-0066,CON-0066,2026-02-24,GBP,140216.94,OPEN
PO-001619,SUP-0117,CON-0117,2026-01-21,INR,4434.37,OPEN
PO-001620,SUP-0055,CON-0055,2026-06-25,USD,14840.33,OPEN
PO-001621,SUP-0101,CON-0101,2026-04-15,EUR,128602.38,OPEN
PO-001622,SUP-0111,CON-0111,2026-05-18,GBP,48897.06,OPEN
PO-001623,SUP-0045,CON-0045,2026-01-05,EUR,108153.52,OPEN
PO-001624,SUP-0049,CON-0049,2026-01-22,INR,145042.28,OPEN
PO-001625,SUP-0059,CON-0133,2026-05-15,INR,56719.15,OPEN
PO-001626,SUP-0007,CON-0007,2026-07-11,GBP,63658.07,OPEN
PO-001627,SUP-0087,CON-0087,2026-02-20,INR,33741.37,OPEN
PO-001628,SUP-0069,CON-0069,2026-06-28,EUR,6650.45,OPEN
PO-001629,SUP-0061,CON-0061,2026-04-30,EUR,63273.79,OPEN
PO-001630,SUP-0012,CON-0012,2026-03-23,EUR,113279.98,OPEN
PO-001631,SUP-0051,CON-0051,2026-07-05,GBP,76182.98,OPEN
PO-001632,SUP-0005,CON-0005,2026-08-09,USD,143717.7,OPEN
PO-001633,SUP-0096,CON-0096,2026-07-21,EUR,139407.78,OPEN
PO-001634,SUP-0071,CON-0071,2026-07-01,INR,92309.46,OPEN
PO-001635,SUP-0009,CON-0009,2026-07-03,EUR,25028.65,OPEN
PO-001636,SUP-0036,CON-0148,2026-06-24,GBP,36674.39,OPEN
PO-001637,SUP-0049,CON-0049,2026-03-20,INR,72940.75,OPEN
PO-001638,SUP-0111,CON-0111,2026-07-31,GBP,19666.24,OPEN
PO-001639,SUP-0118,CON-0118,2026-04-16,USD,46859.02,OPEN
PO-001640,SUP-0105,CON-0105,2026-03-31,GBP,31900.59,OPEN
PO-001641,SUP-0091,CON-0091,2026-08-23,USD,26035.97,OPEN
PO-001642,SUP-0012,CON-0012,2026-07-07,EUR,8795.33,OPEN
PO-001643,SUP-0091,CON-0091,2026-03-21,USD,137251.82,OPEN
PO-001644,SUP-0012,CON-0129,2026-07-05,INR,60535.82,OPEN
PO-001645,SUP-0025,CON-0025,2026-07-26,USD,46443.12,OPEN
PO-001646,SUP-0101,CON-0101,2026-06-02,EUR,88856.32,OPEN
PO-001647,SUP-0115,CON-0115,2026-02-10,EUR,99790.99,OPEN
PO-001648,SUP-0020,CON-0020,2026-06-12,EUR,121677.56,OPEN
PO-001649,SUP-0098,CON-0098,2026-05-22,USD,94280.94,OPEN
PO-001650,SUP-0033,CON-0033,2026-05-23,USD,69730.56,OPEN
PO-001651,SUP-0114,CON-0114,2026-06-30,EUR,139497.28,OPEN
PO-001652,SUP-0023,CON-0023,2026-03-09,EUR,2412.66,OPEN
PO-001653,SUP-0027,CON-0027,2026-01-25,EUR,135136.72,OPEN
PO-001654,SUP-0085,CON-0085,2026-04-17,EUR,97249.57,OPEN
PO-001655,SUP-0002,CON-0002,2026-05-04,USD,124690.83,OPEN
PO-001656,SUP-0092,CON-0092,2026-03-08,INR,69210.42,OPEN
PO-001657,SUP-0094,CON-0094,2026-02-02,USD,98797.44,OPEN
PO-001658,SUP-0092,CON-0092,2026-07-14,INR,114709.29,OPEN
PO-001659,SUP-0088,CON-0088,2026-05-05,EUR,136043.86,OPEN
PO-001660,SUP-0029,CON-0029,2026-03-10,USD,110242.87,OPEN
PO-001661,SUP-0036,CON-0036,2026-06-25,INR,10123.32,OPEN
PO-001662,SUP-0040,CON-0040,2026-06-06,USD,60793.73,OPEN
PO-001663,SUP-0101,CON-0101,2026-08-03,EUR,6127.05,OPEN
PO-001664,SUP-0099,CON-0099,2026-04-22,USD,98408.57,OPEN
PO-001665,SUP-0026,CON-0026,2026-05-22,GBP,1248.7,OPEN
PO-001666,SUP-0034,CON-0034,2026-04-17,GBP,132172.3,OPEN
PO-001667,SUP-0082,CON-0082,2026-05-07,GBP,20836.94,OPEN
PO-001668,SUP-0057,CON-0057,2026-07-25,INR,75446.07,OPEN
PO-001669,SUP-0059,CON-0133,2026-08-12,INR,48343.83,OPEN
PO-001670,SUP-0028,CON-0028,2026-04-12,INR,71915.03,OPEN
PO-001671,SUP-0059,CON-0133,2026-04-06,INR,55863.63,OPEN
PO-001672,SUP-0067,CON-0127,2026-06-19,GBP,85769.5,OPEN
PO-001673,SUP-0061,CON-0061,2026-01-27,EUR,50774.7,OPEN
PO-001674,SUP-0039,CON-0039,2026-03-30,GBP,31971.1,OPEN
PO-001675,SUP-0023,CON-0023,2026-04-04,EUR,70510.61,OPEN
PO-001676,SUP-0080,CON-0080,2026-02-08,INR,36049.2,OPEN
PO-001677,SUP-0020,CON-0020,2026-06-10,EUR,96221.12,OPEN
PO-001678,SUP-0086,CON-0086,2026-07-04,GBP,121498.95,OPEN
PO-001679,SUP-0025,CON-0147,2026-01-26,EUR,3384.6,OPEN
PO-001680,SUP-0090,CON-0090,2026-05-16,USD,47233.86,OPEN
PO-001681,SUP-0006,CON-0006,2026-01-15,GBP,68440.96,OPEN
PO-001682,SUP-0025,CON-0025,2026-06-04,USD,70480.28,OPEN
PO-001683,SUP-0053,CON-0053,2026-07-16,EUR,123117.46,OPEN
PO-001684,SUP-0050,CON-0050,2026-05-12,USD,26528.89,OPEN
PO-001685,SUP-0111,CON-0111,2026-04-20,GBP,140876.66,OPEN
PO-001686,SUP-0034,CON-0034,2026-03-24,GBP,130077.21,OPEN
PO-001687,SUP-0108,CON-0108,2026-07-27,USD,92995.09,OPEN
PO-001688,SUP-0011,CON-0011,2026-04-08,GBP,138244.28,OPEN
PO-001689,SUP-0071,CON-0071,2026-06-26,INR,89170.25,OPEN
PO-001690,SUP-0008,CON-0008,2026-01-29,EUR,28095.32,OPEN
PO-001691,SUP-0006,CON-0006,2026-04-18,GBP,99379.34,OPEN
PO-001692,SUP-0037,CON-0150,2026-05-24,INR,7874.2,OPEN
PO-001693,SUP-0029,CON-0029,2026-04-10,USD,126820.12,OPEN
PO-001694,SUP-0093,CON-0093,2026-06-15,GBP,2812.14,OPEN
PO-001695,SUP-0013,CON-0013,2026-04-12,INR,149023.78,OPEN
PO-001696,SUP-0055,CON-0055,2026-05-21,USD,106321.93,OPEN
PO-001697,SUP-0047,CON-0047,2026-03-03,INR,132865.73,OPEN
PO-001698,SUP-0074,CON-0074,2026-07-17,EUR,103695.02,OPEN
PO-001699,SUP-0117,CON-0117,2026-02-08,INR,136676.88,OPEN
PO-001700,SUP-0059,CON-0059,2026-05-07,GBP,139377.59,OPEN
PO-001701,SUP-0070,CON-0070,2026-07-14,INR,95371.57,OPEN
PO-001702,SUP-0111,CON-0111,2026-08-08,GBP,9565.83,OPEN
PO-001703,SUP-0034,CON-0034,2026-07-11,GBP,124393.22,OPEN
PO-001704,SUP-0012,CON-0129,2026-04-10,INR,3420.29,OPEN
PO-001705,SUP-0007,CON-0136,2026-05-28,INR,71162.14,OPEN
PO-001706,SUP-0088,CON-0088,2026-07-14,EUR,30881.02,OPEN
PO-001707,SUP-0067,CON-0067,2026-08-27,USD,61760.18,OPEN
PO-001708,SUP-0077,CON-0077,2026-04-30,EUR,6611.59,OPEN
PO-001709,SUP-0053,CON-0053,2026-03-15,EUR,30656.58,OPEN
PO-001710,SUP-0003,CON-0003,2026-07-28,EUR,106401.18,OPEN
PO-001711,SUP-0032,CON-0146,2026-07-03,EUR,125279.32,OPEN
PO-001712,SUP-0042,CON-0042,2026-04-24,USD,61824.46,OPEN
PO-001713,SUP-0087,CON-0087,2026-01-11,INR,34688.39,OPEN
PO-001714,SUP-0119,CON-0119,2026-06-01,INR,116465.03,OPEN
PO-001715,SUP-0039,CON-0039,2026-04-20,GBP,1747.12,OPEN
PO-001716,SUP-0063,CON-0063,2026-03-28,INR,102873.82,OPEN
PO-001717,SUP-0047,CON-0047,2026-04-04,INR,142093.76,OPEN
PO-001718,SUP-0036,CON-0036,2026-07-31,INR,8094.72,OPEN
PO-001719,SUP-0120,CON-0120,2026-02-21,USD,2502.83,OPEN
PO-001720,SUP-0035,CON-0138,2026-05-09,EUR,105702.37,OPEN
PO-001721,SUP-0073,CON-0073,2026-05-08,GBP,91591.01,OPEN
PO-001722,SUP-0071,CON-0071,2026-02-02,INR,36122.1,OPEN
PO-001723,SUP-0103,CON-0103,2026-01-22,GBP,42722.15,OPEN
PO-001724,SUP-0102,CON-0102,2026-08-23,GBP,27936.02,OPEN
PO-001725,SUP-0089,CON-0089,2026-02-15,INR,45406.68,OPEN
PO-001726,SUP-0047,CON-0047,2026-01-29,INR,50964.99,OPEN
PO-001727,SUP-0075,CON-0075,2026-01-13,GBP,94159.39,OPEN
PO-001728,SUP-0017,CON-0017,2026-03-08,INR,89287.95,OPEN
PO-001729,SUP-0019,CON-0019,2026-03-03,EUR,16755.61,OPEN
PO-001730,SUP-0068,CON-0068,2026-04-25,INR,120268.54,OPEN
PO-001731,SUP-0046,CON-0046,2026-08-09,USD,89471.71,OPEN
PO-001732,SUP-0019,CON-0019,2026-05-28,EUR,6171.37,OPEN
PO-001733,SUP-0080,CON-0080,2026-06-03,INR,21969.43,OPEN
PO-001734,SUP-0061,CON-0061,2026-03-27,EUR,68772.7,OPEN
PO-001735,SUP-0036,CON-0148,2026-03-05,GBP,94546.16,OPEN
PO-001736,SUP-0109,CON-0109,2026-02-09,EUR,44321.48,OPEN
PO-001737,SUP-0017,CON-0017,2026-07-30,INR,20244.32,OPEN
PO-001738,SUP-0069,CON-0069,2026-01-14,EUR,120693.79,OPEN
PO-001739,SUP-0044,CON-0044,2026-03-20,USD,11145.36,OPEN
PO-001740,SUP-0116,CON-0116,2026-03-31,EUR,107466.78,OPEN
PO-001741,SUP-0023,CON-0023,2026-03-13,EUR,61732.15,OPEN
PO-001742,SUP-0008,CON-0008,2026-06-05,EUR,84575.36,OPEN
PO-001743,SUP-0005,CON-0005,2026-01-12,USD,12257.76,OPEN
PO-001744,SUP-0053,CON-0053,2026-07-01,EUR,80580.69,OPEN
PO-001745,SUP-0045,CON-0045,2026-06-19,EUR,88886.2,OPEN
PO-001746,SUP-0059,CON-0059,2026-04-01,GBP,63286.26,OPEN
PO-001747,SUP-0053,CON-0053,2026-08-17,EUR,12374.9,OPEN
PO-001748,SUP-0045,CON-0045,2026-07-30,EUR,60624.52,OPEN
PO-001749,SUP-0068,CON-0068,2026-04-20,INR,50025.84,OPEN
PO-001750,SUP-0089,CON-0121,2026-01-28,GBP,88989.45,OPEN
PO-001751,SUP-0044,CON-0044,2026-06-01,USD,148886.57,OPEN
PO-001752,SUP-0081,CON-0137,2026-03-02,USD,78304.04,OPEN
PO-001753,SUP-0029,CON-0029,2026-01-08,USD,4971.34,OPEN
PO-001754,SUP-0041,CON-0041,2026-04-16,USD,113311.93,OPEN
PO-001755,SUP-0029,CON-0029,2026-01-10,USD,56155.91,OPEN
PO-001756,SUP-0091,CON-0091,2026-08-06,USD,27364.08,OPEN
PO-001757,SUP-0002,CON-0002,2026-02-10,USD,119987.09,OPEN
PO-001758,SUP-0039,CON-0039,2026-01-11,GBP,34341.38,OPEN
PO-001759,SUP-0081,CON-0081,2026-08-24,INR,39903.75,OPEN
PO-001760,SUP-0073,CON-0073,2026-08-01,GBP,15739.39,OPEN
PO-001761,SUP-0026,CON-0026,2026-05-13,GBP,15994.87,OPEN
PO-001762,SUP-0005,CON-0005,2026-04-17,USD,703.85,OPEN
PO-001763,SUP-0059,CON-0059,2026-01-18,GBP,3756.25,OPEN
PO-001764,SUP-0004,CON-0004,2026-02-24,GBP,128748.79,OPEN
PO-001765,SUP-0039,CON-0039,2026-01-02,GBP,125101.62,OPEN
PO-001766,SUP-0031,CON-0031,2026-06-25,GBP,125559.13,OPEN
PO-001767,SUP-0101,CON-0101,2026-02-12,EUR,48656.81,OPEN
PO-001768,SUP-0057,CON-0139,2026-05-14,GBP,60300.85,OPEN
PO-001769,SUP-0098,CON-0098,2026-06-17,USD,72330.49,OPEN
PO-001770,SUP-0091,CON-0091,2026-08-02,USD,8284.59,OPEN
PO-001771,SUP-0030,CON-0030,2026-06-20,GBP,99465.93,OPEN
PO-001772,SUP-0045,CON-0045,2026-07-04,EUR,58194.57,OPEN
PO-001773,SUP-0107,CON-0107,2026-08-10,EUR,72134.78,OPEN
PO-001774,SUP-0062,CON-0062,2026-07-31,GBP,48254.79,OPEN
PO-001775,SUP-0051,CON-0051,2026-08-28,GBP,131597.72,OPEN
PO-001776,SUP-0061,CON-0061,2026-07-05,EUR,81380.46,OPEN
PO-001777,SUP-0011,CON-0123,2026-04-19,USD,11533.04,OPEN
PO-001778,SUP-0107,CON-0107,2026-07-15,EUR,102219.68,OPEN
PO-001779,SUP-0018,CON-0018,2026-01-19,USD,115928.96,OPEN
PO-001780,SUP-0009,CON-0009,2026-08-01,EUR,4843.84,OPEN
PO-001781,SUP-0101,CON-0101,2026-07-02,EUR,85948.99,OPEN
PO-001782,SUP-0031,CON-0031,2026-05-30,GBP,39375.49,OPEN
PO-001783,SUP-0036,CON-0036,2026-07-25,INR,138308.32,OPEN
PO-001784,SUP-0077,CON-0077,2026-07-17,EUR,96226.1,OPEN
PO-001785,SUP-0050,CON-0050,2026-04-30,USD,25660.68,OPEN
PO-001786,SUP-0069,CON-0069,2026-02-14,EUR,93562.07,OPEN
PO-001787,SUP-0010,CON-0010,2026-05-03,INR,101474.17,OPEN
PO-001788,SUP-0070,CON-0070,2026-04-03,INR,59989.45,OPEN
PO-001789,SUP-0082,CON-0082,2026-05-11,GBP,70217.48,OPEN
PO-001790,SUP-0011,CON-0011,2026-06-12,GBP,66485.82,OPEN
PO-001791,SUP-0070,CON-0070,2026-03-06,INR,124525.86,OPEN
PO-001792,SUP-0005,CON-0005,2026-06-08,USD,45884.4,OPEN
PO-001793,SUP-0018,CON-0018,2026-03-03,USD,48674.7,OPEN
PO-001794,SUP-0104,CON-0104,2026-05-28,GBP,17651.84,OPEN
PO-001795,SUP-0079,CON-0079,2026-08-03,INR,83943.69,OPEN
PO-001796,SUP-0036,CON-0148,2026-01-17,GBP,141458.67,OPEN
PO-001797,SUP-0001,CON-0001,2026-06-25,EUR,82216.03,OPEN
PO-001798,SUP-0017,CON-0017,2026-01-25,INR,18292.79,OPEN
PO-001799,SUP-0090,CON-0090,2026-02-04,USD,99268.51,OPEN
PO-001800,SUP-0044,CON-0044,2026-06-02,USD,54937.79,OPEN
PO-001801,SUP-0065,CON-0122,2026-08-02,GBP,27645.76,OPEN
PO-001802,SUP-0117,CON-0117,2026-07-25,INR,135410.23,OPEN
PO-001803,SUP-0009,CON-0009,2026-07-31,EUR,135213.17,OPEN
PO-001804,SUP-0073,CON-0073,2026-04-24,GBP,48515.69,OPEN
PO-001805,SUP-0029,CON-0029,2026-07-01,USD,46164.8,OPEN
PO-001806,SUP-0024,CON-0024,2026-07-18,USD,31163.35,OPEN
PO-001807,SUP-0096,CON-0096,2026-07-07,EUR,125646.68,OPEN
PO-001808,SUP-0096,CON-0096,2026-08-14,EUR,124395.04,OPEN
PO-001809,SUP-0002,CON-0002,2026-05-01,USD,35963.18,OPEN
PO-001810,SUP-0082,CON-0082,2026-03-14,GBP,98301.73,OPEN
PO-001811,SUP-0058,CON-0058,2026-08-25,GBP,100953.7,OPEN
PO-001812,SUP-0113,CON-0113,2026-03-22,INR,98809.55,OPEN
PO-001813,SUP-0088,CON-0088,2026-07-06,EUR,28499.41,OPEN
PO-001814,SUP-0104,CON-0104,2026-03-14,GBP,93648.81,OPEN
PO-001815,SUP-0032,CON-0146,2026-03-22,EUR,55537.59,OPEN
PO-001816,SUP-0061,CON-0061,2026-01-19,EUR,29586.96,OPEN
PO-001817,SUP-0108,CON-0108,2026-03-25,USD,4934.73,OPEN
PO-001818,SUP-0084,CON-0084,2026-04-04,EUR,58237.39,OPEN
PO-001819,SUP-0064,CON-0064,2026-07-16,EUR,81070.57,OPEN
PO-001820,SUP-0005,CON-0005,2026-05-14,USD,27102.51,OPEN
PO-001821,SUP-0056,CON-0056,2026-01-07,GBP,137694.2,OPEN
PO-001822,SUP-0115,CON-0115,2026-08-22,EUR,17618.53,OPEN
PO-001823,SUP-0076,CON-0076,2026-07-09,USD,89642.18,OPEN
PO-001824,SUP-0006,CON-0006,2026-08-18,GBP,84104.23,OPEN
PO-001825,SUP-0080,CON-0080,2026-05-06,INR,110433.05,OPEN
PO-001826,SUP-0011,CON-0011,2026-04-18,GBP,146418.01,OPEN
PO-001827,SUP-0105,CON-0105,2026-06-15,GBP,64274.75,OPEN
PO-001828,SUP-0035,CON-0138,2026-03-23,EUR,72043.42,OPEN
PO-001829,SUP-0065,CON-0122,2026-08-24,GBP,23396.4,OPEN
PO-001830,SUP-0033,CON-0033,2026-04-23,USD,4513.45,OPEN
PO-001831,SUP-0002,CON-0002,2026-01-20,USD,103651.07,OPEN
PO-001832,SUP-0011,CON-0123,2026-07-22,USD,3191.86,OPEN
PO-001833,SUP-0022,CON-0022,2026-05-03,GBP,70367.22,OPEN
PO-001834,SUP-0029,CON-0029,2026-05-21,USD,87057.68,OPEN
PO-001835,SUP-0004,CON-0004,2026-01-04,GBP,56147.49,OPEN
PO-001836,SUP-0102,CON-0102,2026-03-10,GBP,97439.12,OPEN
PO-001837,SUP-0050,CON-0050,2026-06-21,USD,97442.7,OPEN
PO-001838,SUP-0099,CON-0099,2026-08-11,USD,66898.71,OPEN
PO-001839,SUP-0079,CON-0079,2026-05-13,INR,76616.42,OPEN
PO-001840,SUP-0043,CON-0043,2026-05-25,USD,92771.8,OPEN
PO-001841,SUP-0116,CON-0116,2026-01-24,EUR,103875.43,OPEN
PO-001842,SUP-0016,CON-0016,2026-01-14,USD,122900.77,OPEN
PO-001843,SUP-0045,CON-0045,2026-06-19,EUR,139897.91,OPEN
PO-001844,SUP-0078,CON-0078,2026-04-25,EUR,46104.54,OPEN
PO-001845,SUP-0064,CON-0064,2026-05-18,EUR,7589.18,OPEN
PO-001846,SUP-0043,CON-0131,2026-03-08,GBP,132579.91,OPEN
PO-001847,SUP-0119,CON-0119,2026-07-04,INR,140375.2,OPEN
PO-001848,SUP-0108,CON-0108,2026-07-21,USD,44543.59,OPEN
